N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	5	5	10	(0, 128, 0)	4.900000116546675	8.35207882276837	-2.2000000582733334 1.4287491091403858e-16 -1.5000000437049994 -2.857501932861004e-17 -0.8000000145683315 -1.142998915854282e-16 -0.09999998543166323 -1.1429989158542824e-16 0.6000000437050057 -2.857501932861027e-17 1.300000058273341 1.42874910914038e-16 
7	0.7	6.002	1	10	5	5	10	(0, 128, 0)	5.599988492512818	8.35207882276837	-2.20000024269049 9.63690622335233e-05 -1.5000006121966498 -0.0002872061762449296 -0.8000014319135184 -0.0005768825168082337 -0.10000328904751174 -0.00040713997503827174 0.5999925684658062 0.0007155594293391177 1.2999855565357528 0.0029554717160215674 1.9999775126921913 0.005869980458741362 
7	0.7	9.003	1	10	5	5	10	(0, 128, 0)	5.600000144942491	8.35207882276837	-2.2000054914477913 -0.0014886940097105302 -1.5000060446572063 -0.0005971855051976535 -0.8000065847885378 0.00029544564936966235 -0.10000712793453417 0.0011904107330740568 0.5999923252852634 0.002088213821573627 1.2999917755423014 0.002988350839276743 1.9999912098460848 0.003889610469858226 
8	0.7	12.000	1	10	5	5	10	(0, 128, 0)	6.299998671941724	8.35207882276837	-2.8999923484871752 -0.006181997939285975 -2.1999953950941613 -0.00414815732527003 -1.4999982930768272 -0.0021963094204059818 -0.8000007845706412 -0.0004266628965663447 -0.10000272468514307 0.0010957134461308297 0.5999958595634051 0.0023712917503630184 1.2999948286587415 0.003465667523650959 1.9999940044548508 0.0044787389373075375 
8	0.7	15.001	1	10	5	5	10	(0, 128, 0)	6.300000171015524	8.35207882276837	-2.899994823477792 -0.005554927429240684 -2.199996520425613 -0.004007108936300538 -1.4999981942355232 -0.0024632845073183484 -0.7999998486940589 -0.0009283486060141911 -0.10000147683482663 0.0005945028375765695 0.5999969212862856 0.002105269823332521 1.2999953387301333 0.0036071482813485006 1.9999937504144374 0.005105032612540159 
9	0.7	18.003	1	10	5	5	10	(0, 128, 0)	6.999999950380051	8.35207882276837	-3.599981655502118 -0.010086388607132549 -2.8999852788901253 -0.007833863449278174 -2.1999888041081843 -0.005611693069418009 -1.4999921201707 -0.0034603239186807456 -0.7999951334898083 -0.0014123777704883565 -0.09999781766168367 0.0005197933892277675 0.5999997834182534 0.0023485658883004292 1.2999975778335466 0.004106568930223911 1.9999954466250964 0.005834236027950542 
10	0.7	21.004	1	10	5	5	10	(0, 128, 0)	7.699998971283826	8.35207882276837	-3.5999846255498364 -0.009868743465002628 -2.8999872596552416 -0.007963935944414599 -2.199990025585123 -0.00602531974524823 -1.499993076952339 -0.0040023689865975225 -0.7999965647574423 -0.001844774175318713 -0.10000060936224185 0.00048200508877036154 0.599994746809536 0.002985198430136589 1.299989574655675 0.005640581329125302 1.9999840548834158 0.008398396994367986 2.6999784040483434 0.011199761496162843 
5	0.7	24.001	2	10	5	5	10	(210, 215, 36)	4.1564938223835	8.185146872586703	-3.9024137049923175 -0.09679584314396525 -3.208177536729025 -0.05806274865345312 -2.518385495265474 -0.019678718138102128 -1.8325886585466618 0.018277855262417302 -1.1501492344421513 0.05584048744531476 
6	0.7	24.001	2	10	5	5	10	(142, 61, 50)	4.840914300498268	7.957698778583127	0.17014407469368406 0.14776206070441963 0.8500994255452003 0.09155553220643559 1.5324640060834973 0.03841658535569921 2.2181837947884633 -0.010709720383390972 2.9078908260929457 -0.05669868878215426 3.6019472126009107 -0.10138456197418302 
5	0.7	27.002	2	10	5	5	10	(210, 215, 36)	4.198775515044054	8.185146872586703	-3.9959934609957144 -0.09996017567307044 -3.297104580871621 -0.06295037416945397 -2.5983405321177147 -0.025955413600779166 -1.8996883837208867 0.011017631810385838 -1.2011301470921663 0.047970336792586145 
6	0.7	27.002	2	10	5	5	10	(142, 61, 50)	4.898340805463963	7.957698778583127	0.19152486823126016 0.16720266360676947 0.8886118746742188 0.10912310687063695 1.585768177121248 0.05114577993237603 2.283021397687136 -0.0066970404791910215 2.980389224365459 -0.06443404671876414 3.677880565571083 -0.12212713635353802 
6	0.7	30.003	2	10	5	5	10	(210, 215, 36)	4.720150150359042	8.185146872586703	-4.022601320593481 -0.0996584324289878 -3.33408983531074 -0.06168368972387687 -2.6570563510902234 -0.026226498920195518 -1.9929860606976886 0.0033967659749008774 -1.3427635493914216 0.024187917910253518 -0.705541089119592 0.0367045296899226 
7	0.7	30.003	2	10	5	5	10	(142, 61, 50)	5.424935077671835	7.957698778583127	0.38295471482494253 0.23491038670944275 1.0154842576690386 0.1353242297049099 1.6635874599369644 0.050972502274908404 2.3277143379675764 -0.01678684183889969 3.0049393620245275 -0.07413650084341593 3.691564603760196 -0.12770616855952915 4.384627168974747 -0.18100903148998895 
6	0.7	33.004	2	10	5	5	10	(210, 215, 36)	4.892692879505353	8.185146872586703	-4.2924500629455276 -0.016220665734189003 -3.593516384375343 -0.04310056296884811 -2.8951327868812484 -0.07068480166057466 -2.197279962639084 -0.09980472566914789 -1.4998990105481345 -0.13084929095438688 -0.8028746156270395 -0.16337058716652703 
7	0.7	33.004	2	10	5	5	10	(142, 61, 50)	5.590832795695636	7.957698778583127	0.44785929719603707 0.4407767075936995 1.1325121145701875 0.3059032345300433 1.8177988570587056 0.1736975626655714 2.5041274450432085 0.04571029902362046 3.191610569684285 -0.07793708496055815 3.88011113407534 -0.19840086420586958 4.569364637740116 -0.31748509623385807 
7	0.7	36.001	2	10	5	5	10	(210, 215, 36)	5.59814364403716	8.185146872586703	-5.0271885282331406 0.19407366373553897 -4.3348498539901055 0.09144726320718582 -3.6426892059570655 -0.011732825411322746 -2.950821040064906 -0.1162512287730364 -2.2593396742954206 -0.2227568183710516 -1.5682654833667968 -0.3314232641277798 -0.8774939110682948 -0.4416566579197885 
8	0.7	36.001	2	10	5	5	10	(142, 61, 50)	6.297328388116801	7.957698778583127	-0.17699623663541422 0.7636273008103069 0.49872436345005117 0.5825585874977474 1.1753103344634148 0.40492523957007415 1.8535078091655572 0.23360720490360232 2.533638733735275 0.06999163690257515 3.215544473240576 -0.08643526125471994 3.8987076396479083 -0.23781796060573346 4.582484353158996 -0.38701792552556374 
