N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	7	10	10	10	10	(0, 128, 0)	4.900000233093314	8.459023454797311	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	7	10	10	10	10	(0, 128, 0)	5.600000254436013	8.459023454797311	-2.8999912771225955 0.003886345833587863 -2.199991827971688 0.0029880919028383614 -1.4999923520647749 0.002090268631904616 -0.7999928766382985 0.001193340766348188 -0.09999339981757348 0.0002975016908336329 0.6000060797768033 -0.000597441983470624 1.3000055337182232 -0.0014919549308468924 
8	0.7	9.003	1	7	10	10	10	10	(0, 128, 0)	6.299999361804202	8.459023454797311	-3.599979841071915 0.008084757370143587 -2.899981844319045 0.006428917672539427 -2.199983832534935 0.004794350952409926 -1.4999857563978685 0.00320712538255392 -0.7999875533965255 0.0016842626773907216 -0.09998919715048192 0.0002257627565889731 0.600009300751937 -0.0011853962306461836 1.300007876156281 -0.0025752824097586492 
9	0.7	12.000	1	7	10	10	10	10	(0, 128, 0)	6.999998169642765	8.459023454797311	-4.299966066676835 0.012605573849220774 -3.5999700891750455 0.010262665331693207 -2.899974066062902 0.007960797452878638 -2.1999778307740145 0.005754607431133551 -1.4999812230744274 0.0036880937317193495 -0.7999841694138095 0.001777832886493664 -0.0999866920065648 7.027493773428355e-06 0.6000111167808946 -0.0016683882983097927 1.3000091106378775 -0.003302934892044668 
10	0.7	15.001	1	7	10	10	10	10	(0, 128, 0)	7.699998177896637	8.459023454797311	-4.999952095998356 0.017095356547817665 -4.299957678468039 0.014319972492719716 -3.599963188810869 0.011581459791766733 -2.8999684448440646 0.008931580906589964 -2.199973260017753 0.006417093851795427 -1.4999775295381201 0.004064745961859756 -0.7999812497799953 0.0018735070682947092 -0.09998450332561634 -0.00018484015386424662 0.6000125771797657 -0.002157132642300835 1.3000098248181866 -0.00409394195822252 
11	0.7	18.003	1	7	10	10	10	10	(0, 128, 0)	8.399998587669334	8.459023454797311	-5.699937228021372 0.02172797419627533 -4.999944187245182 0.018617083140896343 -4.2999510539388215 0.015536831659095928 -3.599957657370534 0.012532025346329937 -2.8999638088891855 0.00964644233520727 -2.19996938469981 0.006910686480108377 -1.499974351230901 0.004334648252438757 -0.7999787616989069 0.0019054556093768991 -0.09998273204590077 -0.00040907086028971445 0.6000135930896074 -0.0026522286692126176 1.3000100484160568 -0.004866791498057317 
6	0.7	21.004	2	7	10	10	10	10	(26, 175, 50)	4.875911738050991	10.837566786157323	-6.702622804155353 0.13239883833810775 -6.005884100816007 0.08701762193378944 -5.310855180004777 0.04162523385856695 -4.617390478539279 -0.003934341846159236 -3.925271058186137 -0.04975378123818349 -3.2342093370924467 -0.09578273088326729 
6	0.7	21.004	2	7	10	10	10	10	(119, 204, 156)	4.875892298158178	8.59819016067419	1.603917853163982 0.09436392353911563 0.9067116333928879 0.056869832268729124 0.21121495930071688 0.01937019393538362 -0.48272122506796644 -0.018259446660177696 -1.1753179331863655 -0.056093083813268454 -1.866861559132385 -0.09409100982095901 
7	0.7	24.001	2	7	10	10	10	10	(26, 175, 50)	5.597536221985203	10.837566786157323	-7.4369752292009625 0.18498682325860985 -6.738723718385148 0.13744518646305295 -6.040599972769221 0.08990147958989018 -5.342596070608512 0.04234065107807673 -4.644699772800065 -0.005249680317950399 -3.946894591796035 -0.05287327179624532 -3.249160064766362 -0.1005204233200332 
7	0.7	24.001	2	7	10	10	10	10	(119, 204, 156)	5.5975338066603335	8.59819016067419	2.3388992442873513 0.1377712539560819 1.6401317140278642 0.09853940876952448 0.9414918975172846 0.059306511384800746 0.24297149576355487 0.02006098464431463 -0.45544203831915686 -0.019206764214336494 -1.1537652826437619 -0.058499756436635915 -1.8520184550351215 -0.09781066228669498 
8	0.7	27.002	2	7	10	10	10	10	(26, 175, 50)	6.299538259980782	10.837566786157323	-8.1384268254922 0.23351853103310316 -7.4400801482770635 0.18570594745188226 -6.7417511972161 0.1378986837252907 -6.043438805792685 0.09010130714135253 -5.345141474799114 0.04231603047442309 -4.646857483204187 -0.005458626066286873 -3.948584851182332 -0.053227135760175924 -3.2503212275904305 -0.10099426903387143 
