N disks	Disks radius	time	Gen	Method	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	7	10	0.1	0.1	10	(0, 128, 0)	4.900000002330925	8.027179079587901	-2.2000000011654595 3.436382848038307e-17 -1.500000000874095 -1.422453648963661e-17 -0.8000000002913639 -2.0139291990746446e-17 -0.0999999997086322 -2.013929199074616e-17 0.6000000008740995 -1.4224536489635888e-17 1.300000001165465 3.4363828480382054e-17 
7	0.7	6.002	1	7	10	0.1	0.1	10	(0, 128, 0)	5.599997342998911	8.027179079587901	-2.899953591064559 0.008175935851721097 -2.199997906150435 0.0003717461193047047 -1.4999990985965537 -0.00017088047115187515 -0.7999996196207575 -1.2457397837623659e-05 -0.09999985644280167 1.669866064330048e-06 0.600000048835848 1.5041557278277433e-07 1.3000000183026184 -1.2300122412748966e-08 
7	0.7	9.003	1	7	10	0.1	0.1	10	(0, 128, 0)	5.599999662086107	8.027179079587901	-2.899979894853493 0.006518127459671291 -2.1999909081940463 0.0025991025469635654 -1.4999954096448764 0.00011447659937557372 -0.7999958205221774 -0.0005596228305607203 -0.09999591912440949 -0.000320176407949691 0.6000039878651753 -4.580520806043351e-05 1.3000039597371982 6.0049924111425864e-05 
8	0.7	12.000	1	7	10	0.1	0.1	10	(0, 128, 0)	6.299999023537094	8.027179079587901	-3.5999373998983843 0.01441876086768004 -2.899975087835673 0.007167718410147732 -2.1999901394364403 0.002614339581834655 -1.499993790634642 0.0004170449144496792 -0.7999945007839995 -0.0004625248376689525 -0.09999462424772781 -0.0005315089138706018 0.6000052339211408 -0.00024051923440432182 1.3000051117309175 9.556733182083273e-05 
8	0.7	15.001	1	7	10	0.1	0.1	10	(0, 128, 0)	6.299999650747145	8.027179079587901	-3.5999479872062667 0.013585650655066726 -2.899972194762538 0.0077679491622024465 -2.1999874924311893 0.003151560932197727 -1.4999927552134547 0.0004606008202439543 -0.7999935786518364 -0.000567795372486704 -0.09999362605000162 -0.0006410093875516709 0.6000062803784479 -0.00033551722164905834 1.3000061567520313 5.7438531965653265e-05 
9	0.7	18.003	1	7	10	0.1	0.1	10	(0, 128, 0)	6.999999498373182	8.027179079587901	-4.299890667946463 0.02275349372145623 -3.599938746354187 0.014552845927191823 -2.89997144965574 0.007796365310865296 -2.199986606896216 0.00320702842152658 -1.4999916389068597 0.0005776411188066671 -0.7999926447208194 -0.0005676102054584038 -0.09999271284846865 -0.0007400323255238812 0.6000071909095693 -0.000433385951796134 1.3000070362693232 9.870209101887332e-06 
10	0.7	21.004	1	7	10	0.1	0.1	10	(0, 128, 0)	7.699999358991196	8.027179079587901	-4.999810116078002 0.033463638680164484 -4.299885545539489 0.023190802901910414 -3.599939255236658 0.014527760603705798 -2.8999701975188064 0.007958332905186395 -2.1999853754768335 0.0033652583556869073 -1.4999908315341952 0.0006260084232609478 -0.7999919607853889 -0.0005892949648480325 -0.09999204430569252 -0.0008024748830034986 0.6000078625337684 -0.0005097424284625394 1.3000076980946718 -5.346247644634011e-05 
5	0.7	24.001	2	7	10	0.1	0.1	10	(4, 20, 24)	4.155767050129578	6.766147344568408	-3.2528723850286267 -0.011926326025190516 -3.934999698060302 0.026105508589475253 -4.621615474780823 0.030371203141915732 -5.312278021156583 0.038505332481065434 -6.007367126693032 0.05303084534319774 
6	0.7	24.001	2	7	10	0.1	0.1	10	(165, 113, 155)	4.839424786021594	7.695073530044525	-1.9308733050423235 -0.01827494216173398 -1.2495724441233618 0.00740286266506505 -0.5655620839948098 0.0011695247312393485 0.12161224234154924 -0.0011923055393674065 0.8126433935092421 0.0008659663665463687 1.5080297334084787 0.002731934785311241 
5	0.7	27.002	2	7	10	0.1	0.1	10	(4, 20, 24)	4.19860206490195	6.766147344568408	-3.3066893478377133 -0.014076936579599037 -4.005533231059878 0.015481236540339376 -4.704808770572293 0.036012961372835904 -5.404432736853056 0.046760446079758954 -6.104250913758542 0.05343029320608424 
6	0.7	27.002	2	7	10	0.1	0.1	10	(165, 113, 155)	4.898088822161899	7.695073530044525	-1.9092586894417005 -0.018470713814061228 -1.2100227876604295 -0.0022244794571829557 -0.5105644697695728 0.005002096578719411 0.18903049343316722 0.0038911487657580968 0.8887448509155961 0.001699958477590928 1.5885997515156187 0.001499604308972211 
6	0.7	30.003	2	7	10	0.1	0.1	10	(4, 20, 24)	4.840516197175709	6.766147344568408	-3.098180163483079 0.4378494026467258 -3.674953601369849 0.06222531123647664 -4.35788240052127 0.01354198235855705 -5.04268787533877 0.03624763739930476 -5.731050271981909 0.05144225569852665 -6.424841375668909 0.05963562395309786 
7	0.7	30.003	2	7	10	0.1	0.1	10	(165, 113, 155)	5.552715764123581	7.695073530044525	-2.150199176896139 -0.47395960099815476 -1.7218319685987917 0.07380414234817066 -1.0322932397529325 0.052017117166236304 -0.34531659334614445 -0.00017022228052619265 0.34459727732664436 0.001245768744174503 1.0371168821789718 0.0031958957568335986 1.7331798530105693 0.0010679337149419712 
6	0.7	33.004	2	7	10	0.1	0.1	10	(4, 20, 24)	4.897234200835411	6.766147344568408	-3.0892033179610388 0.5414819124020974 -3.702673340055379 0.20560614710151734 -4.375142450646037 0.014506334244843216 -5.073754731444434 -0.01703941020216519 -5.7722824821073315 0.021860052352843943 -6.470606849198167 0.06738484058775054 
7	0.7	33.004	2	7	10	0.1	0.1	10	(165, 113, 155)	5.594619560635863	7.695073530044525	-2.2320413044970424 -0.5551357478121469 -1.6780367037295993 -0.12855887862036408 -1.014317538173272 0.08875614240925808 -0.31553759841666446 0.08561538015217961 0.3809022271709094 0.024102954823444933 1.0797166588368299 -0.004289065264672089 1.7794109540525644 -0.004588814458381497 
7	0.7	36.001	2	7	10	0.1	0.1	10	(4, 20, 24)	5.596873838231254	6.766147344568408	-2.4765513630207363 0.8977537457609569 -3.0868004149469837 0.5557094153362614 -3.7189645048403612 0.2565835725993963 -4.388455612769898 0.0547769255545099 -5.083817897729745 -0.019624991974306987 -5.783140399961177 -0.001033692688282289 -6.480818097781783 0.053361943941203686 
8	0.7	36.001	2	7	10	0.1	0.1	10	(165, 113, 155)	6.2918285374132275	7.695073530044525	-2.825517817387628 -0.9664710996863047 -2.251335950430935 -0.5670706253105261 -1.6445300478286142 -0.22036991272128187 -0.9970566137429218 0.04062817039228075 -0.3017061579657128 0.10298762045924983 0.39579832666172066 0.06277138041505737 1.0931883273623404 0.014058922435006437 1.7920183032088435 -0.01739595410418076 
7	0.7	39.002	2	7	10	0.1	0.1	10	(4, 20, 24)	5.598955263232558	6.766147344568408	-2.4694789238787163 0.894388139069243 -3.0843609375511187 0.5600427256937887 -3.7219641034544506 0.2716302590282594 -4.393767432377733 0.0759521425200865 -5.088283593019002 -0.009438129804975647 -5.788129350277869 -0.008119609928621638 -6.486885409153399 0.03252035727670022 
9	0.7	39.002	2	7	10	0.1	0.1	10	(165, 113, 155)	6.997612442605673	7.695073530044525	-3.428394674851102 -1.3418386188698095 -2.846950412993498 -0.9522436990101051 -2.2600258029804445 -0.5711463941617081 -1.6457202337811407 -0.23627586702980635 -0.9871543704643153 -0.0006372488676876353 -0.2943525360571979 0.09573397591200183 0.4052189657560276 0.08522253419827254 1.1030774553834752 0.03323420130567237 1.8008251156620505 -0.021567970736495 
8	0.7	42.003	2	7	10	0.1	0.1	10	(4, 20, 24)	6.298312860418092	6.766147344568408	-1.8439494451211564 1.2137939248605827 -2.470136080144256 0.9003787740219061 -3.0859664763684242 0.5681912102509249 -3.7258256194761445 0.2858872958319209 -4.398155797668927 0.09272394247184171 -5.09170974342864 0.0002552124820715095 -5.79143881284807 -0.012004095686208282 -6.490934881982998 0.012814356478781899 
5	0.7	42.003	3	7	10	0.1	0.1	10	(56, 90, 165)	4.058598329025936	6.893291198026661	-1.7998964258277326 -0.27205462958920146 -2.337676651525294 -0.60235737038435 -2.885919247794948 -0.9653064813644007 -3.437240285726775 -1.3605741273216165 -3.999659680311641 -1.7630797601560027 
5	0.7	42.003	3	7	10	0.1	0.1	10	(32, 88, 115)	4.0628188752297	8.564900111670635	-0.846833734078881 0.10717364387131474 -0.2131755912801868 0.11259567274517786 0.44513563216920765 0.09306905275168482 1.1206749112133534 0.026638697919474017 1.807718264267511 -0.05382491632994851 
8	0.7	45.000	2	7	10	0.1	0.1	10	(4, 20, 24)	6.2985397140686405	6.766147344568408	-1.876524034876242 1.2706582572254057 -2.4794007028925136 0.9152669233279429 -3.093084833913828 0.5789672848667917 -3.7334307427039124 0.2968756768911619 -4.405537867884717 0.10234822050489663 -5.098572593797251 0.005736535705101888 -5.798072157690559 -0.015962818049850655 -6.497897445456689 -0.00401939409132051 
5	0.7	45.000	3	7	10	0.1	0.1	10	(56, 90, 165)	4.197409541224383	6.893291198026661	-1.8456996456924146 -0.3322739296452747 -2.4489504065601024 -0.6853741544780584 -3.0376279148333847 -1.0626811951639836 -3.6089668138294555 -1.466199700796429 -4.171627734113989 -1.8821800462691554 
5	0.7	45.000	3	7	10	0.1	0.1	10	(32, 88, 115)	4.197341717159398	8.564900111670635	-0.7172604177607143 0.4879751941355651 -0.07805597915804227 0.20484779124784627 0.5986657636248892 0.029344460269323636 1.294752481610083 -0.03874350444679619 1.9938751443727287 -0.06769288398221313 
5	0.7	48.001	3	7	10	0.1	0.1	10	(56, 90, 165)	4.198711316454348	6.893291198026661	-1.8453879235338704 -0.3549957695680858 -2.415643043940266 -0.7600742687322074 -2.99272393511339 -1.1555577275702875 -3.5884805353938214 -1.5226147996634136 -4.190817649569634 -1.8790141752660225 
5	0.7	48.001	3	7	10	0.1	0.1	10	(32, 88, 115)	4.198736318414223	8.564900111670635	-0.7082272723004923 0.4571899210890728 -0.04669822758014994 0.22964432879051916 0.6311711457101351 0.05664325041311801 1.3236265336039086 -0.04383335518481205 2.021063278079612 -0.10205138485421236 
4	0.7	48.001	3	7	10	0.1	0.1	10	(182, 154, 114)	3.498797984015878	7.9920459411315825	-2.7809193578424707 0.6888918329081128 -2.213066534257413 1.0971993146403511 -1.64121721328598 1.5002060775295463 -1.062614751958577 1.8938289961737012 
5	0.7	48.001	3	7	10	0.1	0.1	10	(149, 9, 120)	4.198082530199064	7.911425463184084	-3.9248742921206476 -0.11273840316450706 -4.6167286112135155 -0.011011203007505365 -5.314537209550867 0.03615748359638887 -6.014112876650606 0.04123287375759551 -6.713907151004529 0.04083178498570755 
6	0.7	51.002	3	7	10	0.1	0.1	10	(56, 90, 165)	4.891664522517651	6.893291198026661	-1.1750351350952883 -0.6344805177127654 -1.8683859529567883 -0.5538039979483356 -2.5305848213044366 -0.7721451854917292 -3.095538079965214 -1.182411842935874 -3.672203503644976 -1.5770614494695432 -4.2686320046711295 -1.9423193222788186 
6	0.7	51.002	3	7	10	0.1	0.1	10	(32, 88, 115)	4.889625969938029	8.564900111670635	-1.1839527702456587 0.7633566415775315 -0.5102133753081151 0.5831579769081708 0.10697911796487868 0.25863498120547657 0.7580031274769838 0.008226135294729306 1.4485633370646944 -0.09497662905098907 2.146527361081569 -0.13556393558662108 
4	0.7	51.002	3	7	10	0.1	0.1	10	(182, 154, 114)	3.4999472381674024	7.9920459411315825	-2.7997696187526557 0.8215745919892281 -2.4236659721186813 1.4120198633347674 -1.944327746667111 1.922033420117002 -1.3179556671135668 2.2344844221710676 
5	0.7	51.002	3	7	10	0.1	0.1	10	(149, 9, 120)	4.198313886414875	7.911425463184084	-3.929170890203234 -0.06401420147328701 -4.627253207223408 -0.022089332525477647 -5.325497962295363 0.019689363467960623 -6.024751688393372 0.04335051025077361 -6.724524262346643 0.05202177754339848 
6	0.7	54.003	3	7	10	0.1	0.1	10	(56, 90, 165)	4.898491427930252	6.893291198026661	-1.1004549862497235 -0.6418471111089621 -1.7852200428478604 -0.7758161473605091 -2.3932037629678624 -1.1189578136091896 -3.005739992531704 -1.4620972991013397 -3.671956555325467 -1.6784612917290398 -4.320472788964183 -1.942058278251852 
6	0.7	54.003	3	7	10	0.1	0.1	10	(32, 88, 115)	4.897681484782488	8.564900111670635	-1.1714338373552287 0.7889751008227553 -0.49565124824929296 0.6074956839727244 0.1407672319390046 0.31744219134351503 0.7927125354703816 0.06435919229856367 1.4747041638507443 -0.09100302493998294 2.168536955888741 -0.18178447323343813 
5	0.7	54.003	3	7	10	0.1	0.1	10	(182, 154, 114)	4.163038860507674	7.9920459411315825	-3.523293893996639 1.134699932492161 -2.845403709135164 1.2623495759927663 -2.2796316530089467 1.654033646950635 -1.72963419613548 2.0713581672721553 -1.1584555145506825 2.4667990610268737 
6	0.7	54.003	3	7	10	0.1	0.1	10	(149, 9, 120)	4.880901581026622	7.911425463184084	-3.3773264317736387 -0.17353446479653217 -4.070672211765105 -0.135145302514431 -4.755440730174518 -0.018685319754244686 -5.450189903786187 0.02139183627001328 -6.147133124773284 0.04416381122759075 -6.845600393808926 0.06113124107130185 
7	0.7	57.000	3	7	10	0.1	0.1	10	(56, 90, 165)	5.593942488794507	6.893291198026661	-0.4103553592340417 -0.7243787579290281 -1.1088154885937402 -0.7019679507873301 -1.7900476634122535 -0.8559026748113858 -2.413515687683241 -1.171403688722033 -3.027364350028376 -1.5060104155627883 -3.6819353419606045 -1.7518592802363229 -4.351169884220896 -1.9558193152075944 
7	0.7	57.000	3	7	10	0.1	0.1	10	(32, 88, 115)	5.5951430093045325	8.564900111670635	-1.804223718689047 0.6338232028860487 -1.114191057476793 0.7475521586704538 -0.416035583117715 0.7140503635211137 0.24999783690230565 0.5019331223423574 0.8674087242492741 0.17392849024647025 1.5188708488385696 -0.07986543859742005 2.199950246471605 -0.239617532597709 
5	0.7	57.000	3	7	10	0.1	0.1	10	(182, 154, 114)	4.1996009389031945	7.9920459411315825	-3.620316374074621 1.2211165537231687 -3.0034205909112095 1.5516066774361188 -2.3948094563412745 1.897239345781137 -1.762822281981969 2.1979851468923517 -1.1247680351159202 2.4857675800256906 
6	0.7	57.000	3	7	10	0.1	0.1	10	(149, 9, 120)	4.899119709470375	7.911425463184084	-3.374939167500784 -0.1545665097333574 -4.0728567881559385 -0.10422475915409384 -4.769914661821531 -0.04268402391580514 -5.467568273593172 0.012276173078067125 -6.166557949077383 0.047365562252929046 -6.866162783368828 0.06885032046946603 
8	0.7	60.001	3	7	10	0.1	0.1	10	(56, 90, 165)	6.270724969756742	6.893291198026661	0.2732116384071805 -0.775965047195038 -0.40932313408654086 -0.6878407057407205 -1.0903880000155575 -0.7944914666937045 -1.7337700800652653 -1.0517417753552734 -2.3324528626824317 -1.4131517707633678 -3.0147127457774334 -1.5764001396655585 -3.690933540930261 -1.755633041597192 -4.359370857112303 -1.9629607094523418 
