N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	10	(0, 128, 0)	4.900000233093314	10.708718974768443	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	10	10	10	10	(0, 128, 0)	5.38982222218028	10.708718974768443	-2.683412775236478 0.0005301271430857608 -2.0210526324395506 0.00027753333032643694 -1.3773258973472382 7.322004729989388e-05 -0.7297041567195255 -5.254800962216076e-05 -0.06596835213676161 -9.064077374572418e-05 0.6143382651132666 -6.0540258330669674e-05 1.3064093496715157 7.474566008239887e-07 
7	0.7	9.003	1	10	10	10	10	(0, 128, 0)	5.599996666545071	10.708718974768443	-2.8081006292694903 0.00037301220900458695 -2.1081009651563227 0.00028095481527269254 -1.4081015597781126 0.00018889776689307359 -0.7081023141565701 9.684138676328606e-05 -0.008103068534923938 4.785793662837384e-06 0.6918963368435599 -8.726917320658362e-05 1.3918960009570838 -0.00017932386277553282 
8	0.7	12.000	1	10	10	10	10	(0, 128, 0)	6.285007135508776	10.708718974768443	-3.4372796423232277 0.0014745046465567757 -2.73842215303639 0.0011438807212138858 -2.0405326553195278 0.0008210575096180911 -1.3432891543903365 0.0005148625654102823 -0.6462714898207496 0.00023096408990180777 0.050974371476863754 -3.0822922149887535e-05 0.7488672130976747 -0.0002765085119539853 1.4477270821178971 -0.0005151817802554907 
8	0.7	15.001	1	10	10	10	10	(0, 128, 0)	6.299991565361962	10.708718974768443	-3.4447738829248142 0.0014183798835584935 -2.744774580559894 0.0011331579734390267 -2.0447758159164526 0.0008479537019811311 -1.3447774300245359 0.0005627883506078914 -0.6447791771165446 0.00027767575766627544 0.05521920881830557 -7.384185191164715e-06 0.7552179735362586 -0.0002924055165113788 1.4552172759898814 -0.0005774096472087952 
9	0.7	18.003	1	10	10	10	10	(0, 128, 0)	6.999359782208478	10.708718974768443	-4.124404862044779 0.004087745401360805 -3.4244438672914033 0.003339494980176694 -2.724516811768006 0.0025971367462495915 -2.0246149588723243 0.0018684648536103341 -1.3247265031697497 0.0011597622705550713 -0.6248380250835139 0.0004734010908846692 0.0750638901533116 -0.00019301752353780862 0.7749910352890764 -0.0008458000598457872 1.4749521312145986 -0.0014927580706071751 
10	0.7	21.004	1	10	10	10	10	(0, 128, 0)	7.692254076354713	10.708718974768443	-4.799808440134614 0.007014556831858192 -4.100189998560829 0.005766513420841168 -3.400914340896406 0.004540359759240963 -2.7019100277490793 0.0033660268660569833 -2.0030790301439785 0.0022707945701405364 -1.3043065997184806 0.0012705514048429326 -0.605472648264155 0.0003650575460425119 0.09353650198355942 -0.0004619996490866658 0.7928171437984624 -0.0012381838954705466 1.4924389729903058 -0.00199355016846894 
11	0.7	24.001	1	10	10	10	10	(0, 128, 0)	8.394663332561718	10.708718974768443	-4.805737051791615 0.00668727601255739 -4.105935783149867 0.005807050952401974 -3.4063208841619055 0.004902690216448031 -2.706868400454447 0.003935474443420501 -2.0075418796244286 0.0028627593202349426 -1.3082928911656608 0.0016486080480892812 -0.609063026924993 0.0002734589386392865 0.09021213744577154 -0.0012593327533350891 0.7895971763193258 -0.002922494100827466 1.4891497001499077 -0.004670998609845854 2.1889131272181794 -0.006455377131252061 
12	0.7	27.002	1	10	10	10	10	(0, 128, 0)	9.022427113732455	10.708718974768443	-5.420809057662249 0.008964261574886966 -4.7242866985499 0.007629040802961048 -4.030827307009178 0.006302540956565359 -3.339684500762745 0.004985656849909552 -2.649917167003398 0.0036758966316641868 -1.9605488410316594 0.0023668575575824433 -1.2707089227450428 0.0010495967484029538 -0.5797262716028073 -0.00028461956977518326 0.11283745254254897 -0.001641293899139425 0.8072097148263597 -0.0030207076980854684 1.5034662794961353 -0.00441796149538749 2.2016037013135548 -0.005825334108082418 
13	0.7	30.003	1	10	10	10	10	(0, 128, 0)	9.727588318035691	10.708718974768443	-5.463166556649043 0.009001970112287587 -4.764493161288535 0.007713058967167606 -4.067185407210812 0.006429000781024401 -3.3713009565796788 0.00514911443494412 -2.6768721685982917 0.0038654104270661217 -1.983850395955724 0.0025611571838812398 -1.2920486330019798 0.0012131152209037084 -0.601098111622672 -0.0002029017324287263 0.08956427455267754 -0.0017048057543174384 0.7806645885188953 -0.003297898047676341 1.473012965999409 -0.004972001653180019 2.1673873251322426 -0.006703804724089514 2.8644031579326636 -0.008464731214898167 
14	0.7	33.004	1	10	10	10	10	(0, 128, 0)	10.404977628821234	10.708718974768443	-6.100694037513414 0.010800540368426917 -5.404029465047045 0.009380914040220099 -4.7103755629180055 0.007969498475419966 -4.019138597497587 0.006566678945144136 -3.329547520470275 0.0051699830078918655 -2.6407662985458296 0.003773350945190091 -1.952001600643366 0.0023677383710042407 -1.2625859640215435 0.0009429037238946275 -0.5720248309635833 -0.0005101409738751807 0.11999440339111948 -0.0019967692227462392 0.8136249170787194 -0.0035172302874345992 1.508903186042402 -0.0050665348921038415 2.2057992590584092 -0.006635917318457601 2.904263476699766 -0.008215672790045434 
7	0.7	36.001	2	10	10	10	10	(123, 212, 226)	5.492183726438954	8.156974847171787	-7.014329600655719 -0.04258409024851499 -6.3201946653147045 -0.026801581865229414 -5.631569224652806 -0.011247996242587181 -4.948111228523444 0.003934716668596494 -4.269324195873516 0.01862269566656913 -3.5945752748448845 0.03277762509027854 -2.923117517038271 0.0465216304408537 
8	0.7	36.001	2	10	10	10	10	(248, 107, 204)	6.166402492706016	9.463750783849152	-1.6479110995198714 0.10229416555062595 -0.9782011437177219 0.06982555773727007 -0.30621712643824117 0.038945154468965876 0.3689597007260053 0.010458129062105333 1.0481022365989692 -0.015559741075452297 1.7318296999759117 -0.03958205360099766 2.4206051942310935 -0.06239482073511692 3.1147349994084608 -0.08482106890210404 
7	0.7	39.002	2	10	10	10	10	(123, 212, 226)	5.428108907984434	8.156974847171787	-7.195759129248963 -0.034426341656010856 -6.503445888800427 -0.02242886256668708 -5.819030512730136 -0.012156775320384349 -5.143030121197233 -0.006026650432673887 -4.47592385795389 -0.006347172113977717 -3.8178124681230305 -0.014120352685704024 -3.1680453946062825 -0.0276272162278268 
9	0.7	39.002	2	10	10	10	10	(248, 107, 204)	6.711662925016011	9.463750783849152	-2.0278840964339158 0.21763734490735873 -1.3879514087325082 0.1533532447670226 -0.7454034290005127 0.09667680726951593 -0.09712987969551355 0.04972751498937747 0.5589675634324138 0.011312564680092146 1.22398463730718 -0.021257489260601985 1.8981712442606584 -0.05076471634135827 2.5812167635756875 -0.07924777725365517 3.2726179577499304 -0.10776301976802537 
8	0.7	42.003	2	10	10	10	10	(123, 212, 226)	6.289908206032758	8.156974847171787	-7.462183274656797 0.1986319688980604 -6.7691463944353885 0.10374104101749188 -6.076835147678402 0.007037502485390604 -5.385572299745932 -0.09406881020999405 -4.69563107462876 -0.20180452345734815 -4.007104183037831 -0.31718290501670837 -3.319793489801413 -0.43948525455373166 -2.6331540186601545 -0.5661151434014741 
