N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	1	(0, 128, 0)	4.900000233093314	7.197406685652763	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	10	10	10	1	(0, 128, 0)	5.5999880982551975	7.197406685652763	-2.8999802869210862 0.005287909407459368 -2.1999856754127616 0.0030723979849453763 -1.4999913958888225 0.0011895970620438958 -0.7999957937253416 -4.026752138862075e-05 -0.09999821385476013 -0.0005325908257995054 0.6000008018927178 -0.00046476137218666105 1.300000443790153 -0.00014613282387870936 
7	0.7	9.003	1	10	10	10	1	(0, 128, 0)	5.60000029107187	7.197406685652763	-2.8999912980306384 0.0038843264597381894 -2.1999918428678438 0.0029879324286163494 -1.4999923585887018 0.002091540798036498 -0.7999928743160634 0.0011951542356605088 -0.0999933900355327 0.00029877383608492824 0.6000060942644813 -0.0005976014953200662 1.3000055494543907 -0.0014939743516212615 
8	0.7	12.000	1	10	10	10	1	(0, 128, 0)	6.299999062744387	7.197406685652763	-3.599979582764504 0.008128276627201584 -2.8999816886612018 0.006438726845655835 -2.199983785191047 0.004775842926839678 -1.4999858018760606 0.0031723014492830793 -0.7999876596570095 0.0016494391528854432 -0.09998932511609752 0.0002072558455389216 0.6000091878583584 -0.0011755854876377562 1.3000078074119354 -0.0025317613436450347 
8	0.7	15.001	1	10	10	10	1	(0, 128, 0)	6.300000348820685	7.197406685652763	-3.5999807315184427 0.00791359060889683 -2.899982359810763 0.006390334019037909 -2.199983958882324 0.004867140343424133 -1.499985557684275 0.0033440868191444107 -0.7999871560840847 0.0018212238384790707 -0.09998875405697238 0.00029855140137420295 0.6000096483103361 -0.0012239808845501737 1.300008021730903 -0.0027464501296846416 
9	0.7	18.003	1	10	10	10	1	(0, 128, 0)	7.000000253669958	7.197406685652763	-3.5999817855650442 0.008915059282019876 -2.8999844324153523 0.006982815089253827 -2.1999870762078415 0.005044096854432924 -1.4999897682634509 0.0030902770494064145 -0.7999925256911227 0.001114395234527517 -0.09999535327479063 -0.0008861864089417444 0.600001759186196 -0.002908830077948495 1.299998834122947 -0.004946575348053992 1.999995869225259 -0.0069907945386179495 
5	0.7	21.004	2	10	10	10	1	(209, 181, 63)	4.177933195387409	7.078741964011895	-3.7080395992133033 -0.06739581014335501 -3.0112166463192263 -0.03121515909761728 -2.316613695995182 0.004962353836801511 -1.624194316410286 0.041248878542885496 -0.9338955426757894 0.07764508816177988 
5	0.7	21.004	2	10	10	10	1	(255, 80, 40)	4.177946531598022	9.164374209312772	0.034530145957690765 0.07867731304011681 0.7244794025427287 0.036079542839538084 1.4165516376828935 -0.006380445018715531 2.1108098722803326 -0.04870352386251174 2.8072881215426055 -0.09102557076222599 
5	0.7	24.001	2	10	10	10	1	(209, 181, 63)	4.18898352770711	7.078741964011895	-3.825507740529156 -0.08029850877036923 -3.1279191227123433 -0.03779138041846771 -2.431439118144624 0.004710351299084071 -1.736050383609163 0.04726919890842446 -1.0417214545275386 0.08988611769068486 
5	0.7	24.001	2	10	10	10	1	(255, 80, 40)	4.188998027234716	9.164374209312772	0.14271262330503443 0.09499747106078513 0.8365136710817274 0.04443026875497467 1.5313767866377368 -0.00604794404744152 2.22733343855354 -0.05643821913310549 2.924398694858016 -0.10682469298263837 
