N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.003	1	0.5	10	10	10	(0, 128, 0)	4.900002635190017	8.148721099769894	-2.200001317595008 1.4287554550364586e-16 -1.5000010063836555 -2.8575089863521883e-17 -0.8000003112104549 -1.1430045564012396e-16 -0.09999968878954416 -1.1430045564012396e-16 0.6000010063836568 -2.8575089863521914e-17 1.3000013175950098 1.4287554550364588e-16 
7	0.7	6.003	1	0.5	10	10	10	(0, 128, 0)	5.59998374206163	8.148721099769894	-2.2000020211894724 -0.00015472106172938476 -1.5000015035893817 -0.0004650085850040609 -0.8000002394298691 -0.0005268843949088587 -0.0999993026782506 -3.2945596676804764e-05 0.5999977767731592 0.0011941669031884697 1.2999827716664718 0.0030713477452475376 1.999974397430148 0.005280194322590105 
7	0.7	9.003	1	0.5	10	10	10	(0, 128, 0)	5.59999295761285	8.148721099769894	-2.2000023518806713 -0.0014939553636518616 -1.5000030970486604 -0.0005975881425825764 -0.8000041302832585 0.00029878121390137277 -0.10000607368722395 0.001195154611250182 0.5999913788396709 0.002091533565875934 1.2999889908524958 0.0029879179310861475 1.9999871621904566 0.003884305516827814 
8	0.7	12.003	1	0.5	10	10	10	(0, 128, 0)	6.299983367492336	8.148721099769894	-2.8999827644104683 -0.005736893475621838 -2.1999881591049903 -0.004048137430151095 -1.4999952262141298 -0.002385926363123236 -0.8000012053007459 -0.0007827773048437074 -0.10000527880321286 0.0007400743244470065 0.5999920610687746 0.0021826271272587334 1.2999903936966992 0.0035661171631171332 1.9999889313652095 0.00492306660370438 
8	0.7	15.003	1	0.5	10	10	10	(0, 128, 0)	6.299991366235201	8.148721099769894	-2.899989374416953 -0.005523229367191167 -2.1999920610042127 -0.0039999792492019905 -1.4999953219758155 -0.0024767936917562735 -0.7999990484317826 -0.0009537500395931353 -0.10000259599670319 0.0005691024505732918 0.5999944572174383 0.0020917646962877175 1.299992300541816 0.0036142877678579763 1.9999903963633436 0.00513674807781096 
9	0.7	18.003	1	0.5	10	10	10	(0, 128, 0)	6.9999846401397114	8.148721099769894	-3.5999722087066117 -0.009766865989373392 -2.899977125980062 -0.007722556794275859 -2.199983104811784 -0.005684731456059034 -1.4999894888895444 -0.003662024660595312 -0.799995350829156 -0.0016614014330645053 -0.10000029339513153 0.00031449873747424126 0.5999957383050244 0.0022683165010042696 1.299992671056774 0.004207019324728906 1.9999898317479587 0.006139241988862721 
10	0.7	21.003	1	0.5	10	10	10	(0, 128, 0)	7.699979104167342	8.148721099769894	-3.5999750185082577 -0.010166478442046179 -2.8999788940476323 -0.008096708225923609 -2.1999833660707444 -0.006003017723323031 -1.4999886919615484 -0.0038515429756964138 -0.7999945881272658 -0.0016112637712111233 -0.10000098375187169 0.000736093400502863 0.5999919024181187 0.0031906099927732114 1.2999838698356643 0.005734129200417432 1.999975603904326 0.008335640303213054 2.6999683848786886 0.010961188228094356 
5	0.7	24.002	2	0.5	10	10	10	(191, 150, 179)	3.862333841859067	8.826484049449853	-3.613956923931833 -0.03090527439410141 -2.935637654894229 -0.018291605060711986 -2.2923834232911777 -0.0063149899323641425 -1.6999374078756364 0.004741608518660914 -1.1520508197390438 0.014988872909774591 
6	0.7	24.002	2	0.5	10	10	10	(238, 200, 33)	4.585215032763397	7.906007348956111	0.21671234525962674 0.025867769013327574 0.7674978175058067 0.019691162721038706 1.3698216873778213 0.012988809391659637 2.0234308142798554 0.005789048605699315 2.706500948632786 -0.0016745122571401685 3.401733840530868 -0.009242519454095552 
5	0.7	27.002	2	0.5	10	10	10	(191, 150, 179)	3.968463805292664	8.826484049449853	-3.7274860492754276 -0.03409283267056104 -3.054772321135556 -0.020557229268729205 -2.406555186831276 -0.007505727017149973 -1.7774406829913003 0.005177641916975713 -1.1595435005127688 0.017650584654270614 
6	0.7	27.002	2	0.5	10	10	10	(238, 200, 33)	4.62588559282819	7.906007348956111	0.2235324077359176 0.029472450715529425 0.8395380377826455 0.02162664819874412 1.4651592249052896 0.01369296595056077 2.1070888454655936 0.005596223337067708 2.768316844248743 -0.0027091256913816335 3.4491610183331054 -0.011244462609031737 
6	0.7	30.002	2	0.5	10	10	10	(191, 150, 179)	4.739881112135345	8.826484049449853	-4.507510025741925 -0.05233059277704318 -3.8115653042282696 -0.03728037954631025 -3.1304561088823357 -0.022570483512605703 -2.4652573572254566 -0.00823635075368746 -1.8128062555129913 0.00579699514958419 -1.1684046432551445 0.019648987773980126 
7	0.7	30.002	2	0.5	10	10	10	(238, 200, 33)	5.371291045324731	7.906007348956111	0.21978167090725326 0.03248708906507268 0.8594414045110005 0.023388541330480798 1.5032113679354822 0.014263006725806144 2.156189857476735 0.005050159114685327 2.8216094602798654 -0.0042979016884983024 3.5002859628199037 -0.013804309834830037 4.190678554378256 -0.02346281647848046 
6	0.7	33.002	2	0.5	10	10	10	(191, 150, 179)	4.76101899146002	8.826484049449853	-4.5369351298013765 -0.05329943524949514 -3.8472792076050175 -0.038158002255560826 -3.167567149862549 -0.023229826690483783 -2.4970680860589045 -0.008492926741951318 -1.8342538075265196 0.006089437858572188 -1.176727936810012 0.020567166422489708 
7	0.7	33.002	2	0.5	10	10	10	(238, 200, 33)	5.4072476629137185	7.906007348956111	0.21419136957903676 0.03412952620149738 0.8677301762162365 0.024490744243115706 1.5232785192487315 0.014848435409583239 2.184251533475589 0.0051619013962355366 2.8532386947202135 -0.004609200942742151 3.5318802161216754 -0.014498727995023313 4.221009639972388 -0.024531382552676145 
