N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	color	current length	div_length	X
6	0.7	3.001	1	10	10	10	1	(0, 128, 0)	4.900000233093314	8.606752824181255	-2.200000116546657 1.4287546703519706e-16 -1.5000000874099901 -2.857509197987497e-17 -0.8000000291366638 -1.1430037505532248e-16 -0.09999997086333844 -1.143003750553224e-16 0.6000000874099888 -2.8575091979874795e-17 1.3000001165466568 1.4287546703519736e-16 
7	0.7	6.002	1	10	10	10	1	(0, 128, 0)	5.599988098255199	8.606752824181255	-2.2000004437901497 -0.00014613282387870386 -1.5000008018927147 -0.0004647613721866434 -0.8000017861452371 -0.000532590825799485 -0.10000420627465548 -4.02675213886183e-05 0.5999913958888254 0.0011895970620438528 1.2999856754127652 0.0030723979849452644 1.9999802869210903 0.005287909407459174 
7	0.7	9.003	1	10	10	10	1	(0, 128, 0)	5.60000029107187	8.606752824181255	-2.2000055494543886 -0.001493974351621211 -1.5000060942644788 -0.0005976014953200473 -0.8000066099644652 0.00029877383608491566 -0.10000712568393473 0.001195154235660465 0.5999923585887039 0.002091540798036423 1.2999918428678459 0.002987932428616245 1.9999912980306398 0.003884326459738054 
8	0.7	12.000	1	10	10	10	1	(0, 128, 0)	6.299999062744389	8.606752824181255	-2.2000078074119322 -0.002531761343644956 -1.5000091878583555 -0.0011755854876377204 -0.8000106748838994 0.00020725584553891308 -0.10001234034298755 0.0016494391528853883 0.5999858018760634 0.0031723014492829747 1.29998378519105 0.00477584292683952 1.9999816886612052 0.006438726845655621 2.6999795827645072 0.008128276627201312 
8	0.7	15.001	1	10	10	10	1	(0, 128, 0)	6.300000348820685	8.606752824181255	-2.2000080217309 -0.0027464501296845566 -1.5000096483103333 -0.0012239808845501373 -0.8000112459430246 0.00029855140137419086 -0.10001284391591223 0.001821223838479009 0.5999855576842784 0.0033440868191442997 1.2999839588823268 0.0048671403434239705 1.9999823598107664 0.006390334019037699 2.699980731518446 0.00791359060889657 
9	0.7	18.003	1	10	10	10	1	(0, 128, 0)	7.000000253642218	8.606752824181255	-2.2000090733868385 -0.003749008096037804 -1.5000117203065604 -0.0018167393256606481 -0.8000143641760957 0.0001220056294285495 -0.10001705632450544 0.0020758571528122567 0.5999801861326887 0.00405177798779532 1.2999773584091459 0.0060524068261386295 1.9999744707083946 0.008075104991768039 2.6999715454689084 0.010112909756589282 3.399968580389645 0.012157190584530029 
10	0.7	21.004	1	10	10	10	1	(0, 128, 0)	7.6999992287600385	8.606752824181255	-2.8999938012058366 -0.008570115091160216 -2.199998752428604 -0.005945033302345028 -1.500003639209442 -0.0033439413028445706 -0.8000083594410563 -0.0008007391086585964 -0.10001279430569295 0.0016536133325840436 0.5999831265112675 0.0040009893136274365 1.2999794095034576 0.006241468246703672 1.9999760028167877 0.008393290182092662 2.6999728172379065 0.01048742123498613 3.399969727425776 0.012557669561034868 
11	0.7	24.001	1	10	10	10	1	(0, 128, 0)	8.399997766136028	8.606752824181255	-3.599976748638165 -0.013490493008099833 -2.899983972260166 -0.010330044720408854 -2.1999911078012415 -0.0072072866594795415 -1.4999979370688985 -0.004175618381939375 -0.8000042373416566 -0.0012845189297845136 -0.10000987528946122 0.0014348477424079964 0.5999851702523772 0.003976840051152803 1.2999808233146348 0.006361094993134367 1.999976947432564 0.008626171916612767 2.6999733869940936 0.01081929334104521 3.39996997544367 0.012984321268781084 
6	0.7	27.002	2	10	10	10	1	(93, 175, 233)	4.865336331694916	9.189287272937925	-4.341306579303592 -0.09030510578525647 -3.644393015033517 -0.058242848919304875 -2.9498156694620197 -0.026168973299846243 -2.257548745416219 0.006064664021911639 -1.567546231612662 0.038545505365457165 -0.8797370283807843 0.07121410387503552 
6	0.7	27.002	2	10	10	10	1	(1, 141, 240)	4.86532846572298	7.105687671988305	-0.020890908321497453 0.07268316328490074 0.6671877555913374 0.046363070312787864 1.3574571565540818 0.02021471934942034 2.0499875373389234 -0.005709153765179591 2.7448260990282614 -0.031484810920827874 3.4420006515780806 -0.057242155012487105 
